year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,6,15,1831,1835,-4,2019,2043,-24,DL,2019,N323US,LGA,MSP,151,1020,18,35,2013-06-15T22:00:00Z
2013,1,8,2029,2045,-16,2202,2225,-23,AA,371,N475AA,LGA,ORD,122,733,20,45,2013-01-09T01:00:00Z
2013,3,11,1843,1730,73,2143,2046,57,B6,359,N633JB,JFK,BUR,338,2465,17,30,2013-03-11T21:00:00Z
2013,7,15,1558,1600,-2,1736,1721,15,US,2181,N745VJ,LGA,DCA,42,214,16,0,2013-07-15T20:00:00Z
2013,4,24,1116,929,107,1333,1208,85,UA,428,N586UA,EWR,LAS,295,2227,9,29,2013-04-24T13:00:00Z
2013,5,31,1243,1240,3,1452,1432,20,DL,1689,N352NW,EWR,DTW,105,488,12,40,2013-05-31T16:00:00Z
2013,7,27,1600,1605,-5,1720,1740,-20,AA,1750,N3EVAA,JFK,BOS,32,187,16,5,2013-07-27T20:00:00Z
2013,9,21,1906,1900,6,2138,2124,14,DL,2454,N3768,JFK,DEN,213,1626,19,0,2013-09-21T23:00:00Z
2013,4,14,802,804,-2,947,955,-8,EV,4372,N14959,EWR,CMH,83,463,8,4,2013-04-14T12:00:00Z
2013,1,4,1655,1700,-5,1921,1955,-34,AA,257,N3JDAA,JFK,LAS,299,2248,17,0,2013-01-04T22:00:00Z
2013,5,16,814,815,-1,940,941,-1,EV,3848,N16981,EWR,ORF,49,284,8,15,2013-05-16T12:00:00Z
2013,1,19,1555,1600,-5,1856,1910,-14,B6,157,N636JB,JFK,MCO,143,944,16,0,2013-01-19T21:00:00Z
2013,6,4,657,700,-3,804,807,-3,US,2163,N760US,LGA,DCA,43,214,7,0,2013-06-04T11:00:00Z
2013,5,31,1543,1540,3,1849,1855,-6,UA,1601,N17122,JFK,LAX,338,2475,15,40,2013-05-31T19:00:00Z
2013,5,29,821,825,-4,1010,1017,-7,US,1831,N540UW,JFK,CLT,77,541,8,25,2013-05-29T12:00:00Z
2013,12,7,612,600,12,849,846,3,B6,583,N594JB,JFK,MCO,137,944,6,0,2013-12-07T11:00:00Z
2013,12,16,2045,2040,5,2354,2359,-5,B6,523,N648JB,JFK,LAX,346,2475,20,40,2013-12-17T01:00:00Z
2013,6,4,832,840,-8,1132,1144,-12,B6,175,N558JB,JFK,SEA,332,2422,8,40,2013-06-04T12:00:00Z
2013,8,20,1550,1555,-5,1704,1729,-25,UA,253,N456UA,EWR,ORD,103,719,15,55,2013-08-20T19:00:00Z
2013,1,4,1640,1645,-5,1840,1900,-20,DL,1473,N317NB,LGA,MEM,152,963,16,45,2013-01-04T21:00:00Z
2013,1,20,1924,1819,65,2241,2138,63,UA,593,N820UA,EWR,SNA,349,2434,18,19,2013-01-20T23:00:00Z
2013,5,18,1912,1935,-23,2126,2119,7,9E,4127,N800AY,JFK,IAD,45,228,19,35,2013-05-18T23:00:00Z
2013,3,17,924,929,-5,1047,1059,-12,EV,4638,N14148,EWR,PIT,62,319,9,29,2013-03-17T13:00:00Z
2013,5,16,1840,1840,0,2116,2132,-16,DL,1629,N3758Y,JFK,LAS,293,2248,18,40,2013-05-16T22:00:00Z
2013,6,17,1035,1038,-3,1316,1330,-14,UA,806,N486UA,LGA,IAH,184,1416,10,38,2013-06-17T14:00:00Z
2013,12,27,1448,1450,-2,1806,1802,4,B6,1171,N662JB,LGA,FLL,160,1076,14,50,2013-12-27T19:00:00Z
2013,1,1,646,645,1,910,916,-6,UA,883,N569UA,LGA,DEN,243,1620,6,45,2013-01-01T11:00:00Z
2013,1,15,1457,1500,-3,1709,1653,16,US,720,N563UW,EWR,CLT,106,529,15,0,2013-01-15T20:00:00Z
2013,3,26,1840,1850,-10,2031,2115,-44,9E,3443,N919XJ,JFK,MCI,157,1113,18,50,2013-03-26T22:00:00Z
2013,1,9,1254,1300,-6,1542,1537,5,DL,781,N675DL,LGA,ATL,126,762,13,0,2013-01-09T18:00:00Z
2013,3,1,806,815,-9,928,958,-30,9E,3521,N908XJ,JFK,ORD,120,740,8,15,2013-03-01T13:00:00Z
2013,12,21,1422,1300,82,1558,1425,93,UA,1734,N17104,EWR,ORD,124,719,13,0,2013-12-21T18:00:00Z
2013,4,25,859,900,-1,1235,1215,20,AA,647,N5EYAA,JFK,MIA,152,1089,9,0,2013-04-25T13:00:00Z
2013,4,4,1823,1829,-6,2044,2031,13,US,1973,N150UW,EWR,CLT,98,529,18,29,2013-04-04T22:00:00Z
2013,1,6,1850,1850,0,2144,2212,-28,DL,2159,N391DA,JFK,MCO,145,944,18,50,2013-01-06T23:00:00Z
2013,5,13,1825,1829,-4,2000,2035,-35,DL,2131,N919DE,LGA,DTW,77,502,18,29,2013-05-13T22:00:00Z
2013,1,2,1753,1700,53,2052,2014,38,B6,15,N339JB,JFK,FLL,159,1069,17,0,2013-01-02T22:00:00Z
2013,4,18,1715,1529,106,1912,1745,87,UA,236,N514UA,EWR,DEN,207,1605,15,29,2013-04-18T19:00:00Z
2013,10,27,1557,1549,8,1717,1726,-9,9E,3459,N920XJ,JFK,BNA,105,765,15,49,2013-10-27T19:00:00Z
2013,10,24,1117,1053,24,1246,1228,18,EV,3828,N13538,EWR,RDU,73,416,10,53,2013-10-24T14:00:00Z
2013,2,10,1535,1535,0,1838,1850,-12,AA,763,N3CEAA,LGA,DFW,217,1389,15,35,2013-02-10T20:00:00Z
2013,7,30,1629,1605,24,1741,1732,9,YV,3771,N509MJ,LGA,IAD,41,229,16,5,2013-07-30T20:00:00Z
2013,2,13,1156,1200,-4,1256,1311,-15,EV,4264,N12921,EWR,BTV,44,266,12,0,2013-02-13T17:00:00Z
2013,12,15,2016,2009,7,2313,2255,18,EV,4204,N13133,EWR,OKC,207,1325,20,9,2013-12-16T01:00:00Z
2013,8,6,706,704,2,1006,1004,2,UA,1103,N38459,EWR,PDX,339,2434,7,4,2013-08-06T11:00:00Z
2013,4,15,1655,1700,-5,1802,1819,-17,US,2136,N955UW,LGA,BOS,38,184,17,0,2013-04-15T21:00:00Z
2013,7,20,1700,1655,5,2012,2005,7,VX,413,N642VA,JFK,LAX,342,2475,16,55,2013-07-20T20:00:00Z
2013,9,18,1104,1105,-1,1156,1215,-19,MQ,3230,N501MQ,JFK,DCA,40,213,11,5,2013-09-18T15:00:00Z
2013,8,8,1106,1100,6,1410,1359,11,DL,2445,N963DL,LGA,MCO,129,950,11,0,2013-08-08T15:00:00Z
2013,3,27,1735,1740,-5,2026,2044,-18,DL,1629,N3753,JFK,LAS,318,2248,17,40,2013-03-27T21:00:00Z
2013,8,3,1422,1430,-8,1531,1556,-25,EV,5713,N829AS,LGA,IAD,55,229,14,30,2013-08-03T18:00:00Z
2013,1,12,1816,1820,-4,2104,2150,-46,AA,119,N3DFAA,EWR,LAX,321,2454,18,20,2013-01-12T23:00:00Z
2013,5,11,829,835,-6,1106,1135,-29,AA,717,N3JRAA,LGA,DFW,203,1389,8,35,2013-05-11T12:00:00Z
2013,4,13,1406,1415,-9,1536,1555,-19,AA,337,N519AA,LGA,ORD,122,733,14,15,2013-04-13T18:00:00Z
2013,6,1,1137,1145,-8,1243,1323,-40,UA,587,N487UA,LGA,ORD,107,733,11,45,2013-06-01T15:00:00Z
2013,11,15,1534,1442,52,1804,1728,36,UA,1111,N14231,EWR,LAS,314,2227,14,42,2013-11-15T19:00:00Z
2013,10,17,901,902,-1,1155,1148,7,UA,1711,N78285,EWR,IAH,200,1400,9,2,2013-10-17T13:00:00Z
2013,4,10,601,601,0,855,935,-40,UA,1020,N14121,EWR,SFO,330,2565,6,1,2013-04-10T10:00:00Z
2013,10,4,2045,2057,-12,2205,2236,-31,EV,5048,N730EV,LGA,RIC,48,292,20,57,2013-10-05T00:00:00Z
2013,5,10,1247,1000,167,1505,1220,165,MQ,4654,N501MQ,LGA,ATL,110,762,10,0,2013-05-10T14:00:00Z
2013,7,25,1338,1315,23,1635,1607,28,UA,1130,N34131,EWR,LAX,319,2454,13,15,2013-07-25T17:00:00Z
2013,11,17,633,630,3,807,806,1,B6,905,N346JB,JFK,ORD,138,740,6,30,2013-11-17T11:00:00Z
2013,10,18,1101,1100,1,1232,1250,-18,WN,1341,N550WN,LGA,BNA,132,764,11,0,2013-10-18T15:00:00Z
2013,7,29,1339,1255,44,1602,1440,82,MQ,3388,N722MQ,LGA,CMH,79,479,12,55,2013-07-29T16:00:00Z
2013,1,11,2108,2005,63,2309,2204,65,EV,4133,N11565,EWR,GSP,95,594,20,5,2013-01-12T01:00:00Z
2013,2,14,1534,1535,-1,1843,1850,-7,AA,763,N3JFAA,LGA,DFW,209,1389,15,35,2013-02-14T20:00:00Z
2013,3,15,1458,1355,63,1620,1513,67,EV,5712,N836AS,JFK,IAD,47,228,13,55,2013-03-15T17:00:00Z
2013,11,24,1856,1849,7,2229,2209,20,B6,263,N636JB,JFK,SEA,352,2422,18,49,2013-11-24T23:00:00Z
2013,7,11,652,700,-8,1001,1006,-5,DL,1415,N668DN,JFK,SLC,264,1990,7,0,2013-07-11T11:00:00Z
2013,6,20,1852,1845,7,2004,2030,-26,AA,359,N599AA,LGA,ORD,106,733,18,45,2013-06-20T22:00:00Z
2013,8,25,722,730,-8,803,834,-31,US,1821,N948UW,LGA,PHL,27,96,7,30,2013-08-25T11:00:00Z
2013,11,4,1855,1858,-3,2204,2150,14,B6,711,N807JB,JFK,LAS,339,2248,18,58,2013-11-04T23:00:00Z
2013,7,20,2045,1920,85,2201,2100,61,AA,361,N3CFAA,LGA,ORD,110,733,19,20,2013-07-20T23:00:00Z
2013,5,16,1656,1629,27,2037,1948,49,UA,378,N581UA,EWR,SFO,363,2565,16,29,2013-05-16T20:00:00Z
2013,3,27,1945,1951,-6,2314,2329,-15,B6,91,N589JB,JFK,OAK,347,2576,19,51,2013-03-27T23:00:00Z
2013,12,14,NA,1900,NA,NA,2359,NA,AA,1029,N5DVAA,JFK,SJU,NA,1598,19,0,2013-12-15T00:00:00Z
2013,6,16,749,740,9,1130,1055,35,VX,11,N849VA,JFK,SFO,380,2586,7,40,2013-06-16T11:00:00Z
2013,10,14,557,600,-3,823,829,-6,EV,4137,N16546,EWR,ATL,112,746,6,0,2013-10-14T10:00:00Z
2013,4,2,1728,1730,-2,2045,2028,17,UA,1712,N34131,EWR,IAH,220,1400,17,30,2013-04-02T21:00:00Z
2013,11,10,1035,1040,-5,1207,1159,8,B6,2602,N353JB,JFK,BUF,68,301,10,40,2013-11-10T15:00:00Z
2013,4,5,1924,1929,-5,2136,2157,-21,EV,5181,N754EV,EWR,ATL,98,746,19,29,2013-04-05T23:00:00Z
2013,5,3,1714,1705,9,1858,1906,-8,US,894,N199UW,LGA,CLT,82,544,17,5,2013-05-03T21:00:00Z
2013,8,9,659,638,21,925,911,14,UA,226,N533UA,EWR,IAH,180,1400,6,38,2013-08-09T10:00:00Z
2013,11,23,805,800,5,1113,1115,-2,AA,2267,N3ECAA,LGA,MIA,153,1096,8,0,2013-11-23T13:00:00Z
2013,10,27,1730,1730,0,1927,1915,12,WN,1482,N555LV,EWR,STL,124,872,17,30,2013-10-27T21:00:00Z
2013,4,11,603,600,3,820,815,5,FL,345,N308AT,LGA,ATL,112,762,6,0,2013-04-11T10:00:00Z
2013,4,9,1105,1105,0,1220,1240,-20,WN,993,N7740A,LGA,MDW,112,725,11,5,2013-04-09T15:00:00Z
2013,12,6,1142,1145,-3,1347,1325,22,AA,327,N547AA,LGA,ORD,131,733,11,45,2013-12-06T16:00:00Z
2013,1,27,1447,1450,-3,1622,1645,-23,MQ,4172,N623MQ,JFK,CLE,79,425,14,50,2013-01-27T19:00:00Z
2013,6,4,1447,1325,82,1617,1500,77,AA,331,N583AA,LGA,ORD,116,733,13,25,2013-06-04T17:00:00Z
2013,7,12,920,933,-13,1238,1235,3,B6,271,N793JB,LGA,FLL,141,1076,9,33,2013-07-12T13:00:00Z
2013,6,3,1821,1825,-4,2222,2130,52,UA,1587,N33714,EWR,RSW,186,1068,18,25,2013-06-03T22:00:00Z
2013,8,1,32,2359,33,420,344,36,B6,1503,N505JB,JFK,SJU,205,1598,23,59,2013-08-02T03:00:00Z
2013,2,6,858,900,-2,1159,1220,-21,AA,647,N5CNAA,JFK,MIA,149,1089,9,0,2013-02-06T14:00:00Z
2013,10,2,2043,2030,13,2145,2150,-5,WN,2520,N204WN,EWR,MDW,103,711,20,30,2013-10-03T00:00:00Z
2013,3,1,1833,1835,-2,2134,2212,-38,DL,1043,N3767,JFK,SEA,329,2422,18,35,2013-03-01T23:00:00Z
2013,4,9,1411,1355,16,1522,1520,2,WN,2444,N723SW,LGA,MDW,117,725,13,55,2013-04-09T17:00:00Z
2013,8,10,1923,1920,3,2038,2045,-7,AA,1762,N3KBAA,JFK,BOS,42,187,19,20,2013-08-10T23:00:00Z
2013,3,14,1731,1729,2,2106,2057,9,UA,512,N554UA,JFK,SFO,352,2586,17,29,2013-03-14T21:00:00Z
2013,1,5,755,759,-4,944,959,-15,US,1733,N554UW,LGA,CLT,85,544,7,59,2013-01-05T12:00:00Z
2013,11,27,1214,1215,-1,1439,1440,-1,EV,4304,N14148,EWR,MSY,187,1167,12,15,2013-11-27T17:00:00Z
2013,11,12,2045,1946,59,2158,2052,66,EV,4312,N12540,EWR,DCA,44,199,19,46,2013-11-13T00:00:00Z
2013,12,22,621,625,-4,948,1009,-21,US,690,N647AW,EWR,PHX,298,2133,6,25,2013-12-22T11:00:00Z
2013,10,4,738,740,-2,1046,1055,-9,VX,11,N853VA,JFK,SFO,348,2586,7,40,2013-10-04T11:00:00Z
2013,6,17,2335,2140,115,53,2300,113,MQ,3621,N852MQ,JFK,DCA,49,213,21,40,2013-06-18T01:00:00Z
2013,6,19,1904,1851,13,2158,2211,-13,UA,1152,N37471,EWR,PDX,316,2434,18,51,2013-06-19T22:00:00Z
2013,3,6,828,830,-2,1106,1106,0,F9,835,N214FR,LGA,DEN,219,1620,8,30,2013-03-06T13:00:00Z
2013,5,29,652,635,17,906,905,1,DL,1743,N718TW,JFK,ATL,105,760,6,35,2013-05-29T10:00:00Z
2013,1,11,1354,1335,19,1631,1633,-2,B6,1161,N658JB,LGA,PBI,141,1035,13,35,2013-01-11T18:00:00Z
2013,5,29,1314,1315,-1,1533,1538,-5,FL,348,N955AT,LGA,ATL,109,762,13,15,2013-05-29T17:00:00Z
2013,4,13,545,545,0,953,927,26,B6,709,N531JB,JFK,SJU,230,1598,5,45,2013-04-13T09:00:00Z
2013,3,11,1533,1535,-2,1649,1650,-1,WN,142,N270WN,EWR,MDW,113,711,15,35,2013-03-11T19:00:00Z
2013,3,21,1542,1545,-3,1908,1907,1,UA,132,N17122,JFK,LAX,340,2475,15,45,2013-03-21T19:00:00Z
2013,5,10,NA,759,NA,NA,1020,NA,EV,4991,N614QX,LGA,MCI,NA,1107,7,59,2013-05-10T11:00:00Z
2013,11,11,1837,1835,2,2128,2105,23,UA,237,N437UA,EWR,DEN,245,1605,18,35,2013-11-11T23:00:00Z
2013,1,3,855,900,-5,1144,1220,-36,AA,1,N327AA,JFK,LAX,323,2475,9,0,2013-01-03T14:00:00Z
2013,6,19,1530,1443,47,1755,1712,43,EV,4152,N12157,EWR,ATL,126,746,14,43,2013-06-19T18:00:00Z
2013,2,11,2057,2000,57,2228,2139,49,UA,695,N414UA,LGA,ORD,114,733,20,0,2013-02-12T01:00:00Z
2013,10,9,1325,1304,21,1610,1554,16,UA,1641,N33103,EWR,MCO,135,937,13,4,2013-10-09T17:00:00Z
2013,9,17,2020,2025,-5,2255,2328,-33,UA,771,N510UA,JFK,LAX,305,2475,20,25,2013-09-18T00:00:00Z
2013,7,7,1533,1527,6,1847,1701,106,UA,1638,N33286,EWR,CLE,67,404,15,27,2013-07-07T19:00:00Z
2013,8,24,1603,1545,18,2011,2001,10,DL,4,N3748Y,JFK,SJU,212,1598,15,45,2013-08-24T19:00:00Z
2013,7,23,1409,1100,189,1508,1210,178,MQ,3230,N525MQ,JFK,DCA,40,213,11,0,2013-07-23T15:00:00Z
2013,10,26,1126,1130,-4,1343,1334,9,US,1892,N565UW,LGA,CLT,85,544,11,30,2013-10-26T15:00:00Z
2013,12,10,1625,1438,107,2014,1744,150,B6,581,N178JB,JFK,HOU,249,1428,14,38,2013-12-10T19:00:00Z
2013,9,12,1841,1350,291,2135,1531,364,EV,5465,N719EV,LGA,MSN,115,812,13,50,2013-09-12T17:00:00Z
2013,10,12,NA,830,NA,NA,1005,NA,9E,3521,NA,JFK,ORD,NA,740,8,30,2013-10-12T12:00:00Z
2013,4,4,929,930,-1,1245,1255,-10,WN,739,N735SA,EWR,AUS,221,1504,9,30,2013-04-04T13:00:00Z
2013,6,25,1318,1231,47,1538,1455,43,EV,4679,N12563,EWR,JAX,113,820,12,31,2013-06-25T16:00:00Z
2013,8,15,1345,1325,20,1559,1545,14,F9,507,N205FR,LGA,DEN,215,1620,13,25,2013-08-15T17:00:00Z
2013,9,16,1927,1925,2,2211,2248,-37,DL,498,N340NW,JFK,SAT,207,1587,19,25,2013-09-16T23:00:00Z
2013,12,27,713,635,38,920,849,31,EV,4535,N14174,EWR,MSP,159,1008,6,35,2013-12-27T11:00:00Z
2013,9,30,1243,1245,-2,1541,1600,-19,AA,1697,N640AA,JFK,MIA,143,1089,12,45,2013-09-30T16:00:00Z
2013,7,10,900,900,0,1110,1120,-10,DL,485,N351NB,EWR,ATL,99,746,9,0,2013-07-10T13:00:00Z
2013,12,28,1205,1215,-10,1453,1445,8,MQ,3670,N544MQ,LGA,ATL,127,762,12,15,2013-12-28T17:00:00Z
2013,11,6,1611,1621,-10,1801,1839,-38,EV,5601,N371CA,LGA,CLT,83,544,16,21,2013-11-06T21:00:00Z
2013,2,8,NA,1935,NA,NA,2145,NA,9E,3899,NA,JFK,CLE,NA,425,19,35,2013-02-09T00:00:00Z
2013,4,26,902,910,-8,1203,1158,5,B6,517,N665JB,EWR,MCO,128,937,9,10,2013-04-26T13:00:00Z
2013,3,12,1822,1730,52,2006,1950,16,UA,504,N553UA,EWR,PHX,266,2133,17,30,2013-03-12T21:00:00Z
2013,8,11,1043,1055,-12,1333,1411,-38,DL,1903,N347NB,LGA,SRQ,146,1047,10,55,2013-08-11T14:00:00Z
2013,12,30,657,715,-18,927,940,-13,MQ,3547,N546MQ,LGA,XNA,186,1147,7,15,2013-12-30T12:00:00Z
2013,4,21,1334,1340,-6,1506,1524,-18,EV,4684,N14153,EWR,STL,132,872,13,40,2013-04-21T17:00:00Z
2013,5,16,628,635,-7,851,909,-18,UA,573,N470UA,EWR,PHX,300,2133,6,35,2013-05-16T10:00:00Z
2013,12,31,2128,2135,-7,101,55,6,AA,185,N332AA,JFK,LAX,360,2475,21,35,2014-01-01T02:00:00Z
2013,1,18,1910,1910,0,2224,2231,-7,B6,87,N623JB,JFK,SLC,283,1990,19,10,2013-01-19T00:00:00Z
2013,2,10,1355,1400,-5,1459,1509,-10,US,2177,N767UW,LGA,DCA,47,214,14,0,2013-02-10T19:00:00Z
2013,2,18,1529,1530,-1,1818,1835,-17,B6,153,N520JB,JFK,MCO,137,944,15,30,2013-02-18T20:00:00Z
2013,9,18,1926,1900,26,2143,2151,-8,B6,883,N663JB,JFK,MCO,123,944,19,0,2013-09-18T23:00:00Z
2013,8,3,752,800,-8,1044,1104,-20,B6,1511,N552JB,EWR,RSW,145,1068,8,0,2013-08-03T12:00:00Z
2013,7,17,645,645,0,823,908,-45,US,15,N552UW,JFK,PHX,258,2153,6,45,2013-07-17T10:00:00Z
2013,6,17,623,630,-7,739,747,-8,B6,2,N249JB,JFK,BUF,57,301,6,30,2013-06-17T10:00:00Z
2013,8,24,1658,1700,-2,1911,2000,-49,AA,773,N522AA,LGA,DFW,176,1389,17,0,2013-08-24T21:00:00Z
2013,10,12,1122,1110,12,1418,1431,-13,9E,3493,N602LR,LGA,SRQ,136,1047,11,10,2013-10-12T15:00:00Z
2013,6,8,824,823,1,1110,1140,-30,UA,1151,N57439,EWR,SEA,327,2402,8,23,2013-06-08T12:00:00Z
2013,4,18,2037,2040,-3,2335,2356,-21,B6,165,N621JB,JFK,PDX,318,2454,20,40,2013-04-19T00:00:00Z
2013,4,3,932,935,-3,1221,1230,-9,VX,251,N837VA,JFK,LAS,316,2248,9,35,2013-04-03T13:00:00Z
2013,4,12,1600,1600,0,1900,1906,-6,DL,161,N3730B,JFK,LAS,299,2248,16,0,2013-04-12T20:00:00Z
2013,10,21,1757,1800,-3,2045,2103,-18,B6,263,N618JB,JFK,SEA,317,2422,18,0,2013-10-21T22:00:00Z
2013,8,2,2158,2159,-1,2300,2315,-15,EV,4474,N13989,EWR,BWI,34,169,21,59,2013-08-03T01:00:00Z
2013,5,16,1339,1345,-6,1632,1700,-28,AA,117,N324AA,JFK,LAX,328,2475,13,45,2013-05-16T17:00:00Z
2013,4,17,14,2359,15,345,343,2,B6,707,N590JB,JFK,SJU,194,1598,23,59,2013-04-18T03:00:00Z
2013,6,1,900,900,0,1154,1210,-16,DL,120,N721TW,JFK,LAX,324,2475,9,0,2013-06-01T13:00:00Z
2013,12,23,1440,1345,55,1735,1646,49,UA,1695,N66051,EWR,IAH,211,1400,13,45,2013-12-23T18:00:00Z
2013,4,21,2151,2020,91,3,2245,78,MQ,4662,N500MQ,LGA,ATL,118,762,20,20,2013-04-22T00:00:00Z
2013,9,11,839,845,-6,950,1022,-32,EV,5220,N615QX,LGA,ROC,44,254,8,45,2013-09-11T12:00:00Z
2013,8,26,1710,1712,-2,1847,1907,-20,B6,1185,N374JB,JFK,RDU,64,427,17,12,2013-08-26T21:00:00Z
2013,4,23,2104,1820,164,12,2131,161,AS,7,N409AS,EWR,SEA,318,2402,18,20,2013-04-23T22:00:00Z
2013,5,14,602,610,-8,725,723,2,EV,4527,N19966,EWR,IAD,47,212,6,10,2013-05-14T10:00:00Z
2013,12,5,852,850,2,1249,1213,36,UA,1581,N38424,EWR,SEA,339,2402,8,50,2013-12-05T13:00:00Z
2013,2,15,536,545,-9,1033,1023,10,B6,725,N729JB,JFK,BQN,203,1576,5,45,2013-02-15T10:00:00Z
2013,7,11,759,800,-1,1141,1200,-19,AA,655,N5FMAA,JFK,STT,196,1623,8,0,2013-07-11T12:00:00Z
2013,1,16,1143,1140,3,1512,1450,22,DL,930,N323NB,LGA,FLL,168,1076,11,40,2013-01-16T16:00:00Z
2013,11,21,1500,1500,0,1806,1803,3,DL,1935,N347NB,LGA,TPA,148,1010,15,0,2013-11-21T20:00:00Z
2013,7,6,147,2359,108,526,350,96,B6,745,N636JB,JFK,PSE,203,1617,23,59,2013-07-07T03:00:00Z
2013,9,9,624,629,-5,847,856,-9,DL,2057,N968DL,LGA,ATL,107,762,6,29,2013-09-09T10:00:00Z
2013,2,19,1457,1445,12,1814,1744,30,B6,63,N510JB,JFK,TPA,158,1005,14,45,2013-02-19T19:00:00Z
2013,5,28,1553,1600,-7,1738,1748,-10,9E,3459,N934XJ,JFK,BNA,105,765,16,0,2013-05-28T20:00:00Z
2013,8,19,2025,2025,0,2315,2321,-6,B6,1295,N644JB,JFK,AUS,200,1521,20,25,2013-08-20T00:00:00Z
2013,3,26,900,903,-3,1159,1213,-14,UA,1496,N24729,EWR,IAH,202,1400,9,3,2013-03-26T13:00:00Z
2013,11,16,2003,2000,3,2305,2303,2,B6,65,N729JB,JFK,ABQ,280,1826,20,0,2013-11-17T01:00:00Z
2013,12,3,556,600,-4,941,933,8,UA,303,N505UA,JFK,SFO,379,2586,6,0,2013-12-03T11:00:00Z
2013,12,27,1646,1612,34,1938,1908,30,UA,1297,N39418,EWR,MCO,142,937,16,12,2013-12-27T21:00:00Z
2013,7,9,613,611,2,955,954,1,B6,1403,N624JB,JFK,SJU,199,1598,6,11,2013-07-09T10:00:00Z
2013,8,28,750,800,-10,1034,1104,-30,B6,1511,N775JB,EWR,RSW,139,1068,8,0,2013-08-28T12:00:00Z
2013,10,26,1809,1805,4,1933,1933,0,EV,5514,N600QX,LGA,ROC,48,254,18,5,2013-10-26T22:00:00Z
2013,10,13,1503,1505,-2,1745,1810,-25,AA,1155,N3CAAA,LGA,DFW,196,1389,15,5,2013-10-13T19:00:00Z
2013,10,18,1457,1450,7,1747,1745,2,UA,371,N408UA,EWR,MCO,142,937,14,50,2013-10-18T18:00:00Z
2013,10,19,946,959,-13,1201,1144,17,AA,1030,N4YTAA,LGA,STL,145,888,9,59,2013-10-19T13:00:00Z
2013,8,7,629,630,-1,854,904,-10,B6,1099,N529JB,LGA,MCO,123,950,6,30,2013-08-07T10:00:00Z
2013,6,6,945,945,0,1059,1120,-21,WN,2431,N493WN,LGA,MDW,116,725,9,45,2013-06-06T13:00:00Z
2013,6,26,1528,1459,29,1807,1801,6,9E,3325,N604LR,JFK,DFW,171,1391,14,59,2013-06-26T18:00:00Z
2013,7,15,2113,2025,48,2344,2321,23,B6,1295,N649JB,JFK,AUS,187,1521,20,25,2013-07-16T00:00:00Z
2013,8,10,844,850,-6,1009,1030,-21,AA,313,N4YLAA,LGA,ORD,119,733,8,50,2013-08-10T12:00:00Z
2013,8,15,1844,1855,-11,2022,2050,-28,MQ,3349,N516MQ,LGA,MSP,138,1020,18,55,2013-08-15T22:00:00Z
2013,12,9,1257,1300,-3,1557,1535,22,DL,439,N355NB,JFK,ATL,140,760,13,0,2013-12-09T18:00:00Z
2013,2,3,832,807,25,1046,1010,36,B6,219,N183JB,JFK,CLT,86,541,8,7,2013-02-03T13:00:00Z
2013,12,27,1230,1236,-6,1344,1401,-17,EV,4701,N14920,EWR,ORF,56,284,12,36,2013-12-27T17:00:00Z
2013,5,25,601,609,-8,844,919,-35,UA,540,N497UA,EWR,RSW,142,1068,6,9,2013-05-25T10:00:00Z
2013,7,19,1818,1825,-7,2125,2133,-8,UA,236,N441UA,EWR,MIA,139,1085,18,25,2013-07-19T22:00:00Z
2013,4,28,1301,1259,2,1550,1536,14,DL,781,N956DL,LGA,ATL,116,762,12,59,2013-04-28T16:00:00Z
2013,12,1,1908,1845,23,2151,2152,-1,DL,2391,N911DE,JFK,TPA,138,1005,18,45,2013-12-01T23:00:00Z
2013,11,18,907,900,7,1128,1139,-11,DL,1747,N3771K,LGA,ATL,115,762,9,0,2013-11-18T14:00:00Z
2013,6,13,1825,1740,45,2211,2015,116,WN,345,N466WN,LGA,DEN,249,1620,17,40,2013-06-13T21:00:00Z
2013,1,16,1019,1023,-4,1308,1255,13,FL,347,N965AT,LGA,ATL,131,762,10,23,2013-01-16T15:00:00Z
2013,8,26,702,710,-8,856,915,-19,MQ,3547,N725MQ,LGA,XNA,156,1147,7,10,2013-08-26T11:00:00Z
2013,7,24,624,630,-6,908,923,-15,UA,319,N589UA,JFK,LAX,325,2475,6,30,2013-07-24T10:00:00Z
2013,2,8,941,950,-9,1211,1210,1,9E,3961,N8946A,LGA,GRR,93,618,9,50,2013-02-08T14:00:00Z
2013,3,4,1514,1510,4,1723,1710,13,MQ,4579,N511MQ,LGA,CLT,89,544,15,10,2013-03-04T20:00:00Z
2013,9,15,1943,1945,-2,2154,2146,8,EV,5306,N608QX,LGA,GSO,68,461,19,45,2013-09-15T23:00:00Z
2013,2,2,724,730,-6,1020,1040,-20,AA,715,N514AA,LGA,DFW,214,1389,7,30,2013-02-02T12:00:00Z
2013,1,1,807,810,-3,1043,1043,0,DL,269,N308DE,JFK,ATL,126,760,8,10,2013-01-01T13:00:00Z
2013,4,11,1642,1644,-2,1939,1945,-6,UA,1627,N79402,EWR,PBI,147,1023,16,44,2013-04-11T20:00:00Z
2013,11,5,2010,2028,-18,2150,2205,-15,UA,460,N828UA,EWR,CLE,76,404,20,28,2013-11-06T01:00:00Z
